"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"United States of America","2018","Total","Both Sexes","30","Data tabulated by year of occurrence","Final figure, complete","2021","6100",""
"United States of America","2018","Total","Both Sexes","30 - 34","Data tabulated by year of occurrence","Final figure, complete","2021","31383",""
"United States of America","2018","Total","Both Sexes","31","Data tabulated by year of occurrence","Final figure, complete","2021","5959",""
"United States of America","2018","Total","Both Sexes","32","Data tabulated by year of occurrence","Final figure, complete","2021","6299",""
"United States of America","2018","Total","Both Sexes","33","Data tabulated by year of occurrence","Final figure, complete","2021","6478",""
"United States of America","2018","Total","Both Sexes","34","Data tabulated by year of occurrence","Final figure, complete","2021","6547",""
"United States of America","2018","Total","Both Sexes","35","Data tabulated by year of occurrence","Final figure, complete","2021","7090",""
"United States of America","2018","Total","Both Sexes","35 - 39","Data tabulated by year of occurrence","Final figure, complete","2021","37617",""
"United States of America","2018","Total","Both Sexes","36","Data tabulated by year of occurrence","Final figure, complete","2021","7205",""
"United States of America","2018","Total","Both Sexes","37","Data tabulated by year of occurrence","Final figure, complete","2021","7463",""
"United States of America","2018","Total","Both Sexes","38","Data tabulated by year of occurrence","Final figure, complete","2021","7835",""
"United States of America","2018","Total","Both Sexes","39","Data tabulated by year of occurrence","Final figure, complete","2021","8024",""
"United States of America","2018","Total","Both Sexes","40","Data tabulated by year of occurrence","Final figure, complete","2021","7907",""
"United States of America","2018","Total","Both Sexes","40 - 44","Data tabulated by year of occurrence","Final figure, complete","2021","42763",""
"United States of America","2018","Total","Both Sexes","41","Data tabulated by year of occurrence","Final figure, complete","2021","8185",""
"United States of America","2018","Total","Both Sexes","42","Data tabulated by year of occurrence","Final figure, complete","2021","8293",""
"United States of America","2018","Total","Both Sexes","43","Data tabulated by year of occurrence","Final figure, complete","2021","8902",""
"United States of America","2018","Total","Both Sexes","44","Data tabulated by year of occurrence","Final figure, complete","2021","9476",""
"United States of America","2018","Total","Both Sexes","45","Data tabulated by year of occurrence","Final figure, complete","2021","10509",""
"United States of America","2018","Total","Both Sexes","45 - 49","Data tabulated by year of occurrence","Final figure, complete","2021","64873",""
"United States of America","2018","Total","Both Sexes","46","Data tabulated by year of occurrence","Final figure, complete","2021","11925",""
"United States of America","2018","Total","Both Sexes","47","Data tabulated by year of occurrence","Final figure, complete","2021","13249",""
"United States of America","2018","Total","Both Sexes","48","Data tabulated by year of occurrence","Final figure, complete","2021","14182",""
"United States of America","2018","Total","Both Sexes","49","Data tabulated by year of occurrence","Final figure, complete","2021","15008",""
"United States of America","2018","Total","Both Sexes","50","Data tabulated by year of occurrence","Final figure, complete","2021","15823",""
"United States of America","2018","Total","Both Sexes","50 - 54","Data tabulated by year of occurrence","Final figure, complete","2021","99964",""
"United States of America","2018","Total","Both Sexes","51","Data tabulated by year of occurrence","Final figure, complete","2021","17543",""
"United States of America","2018","Total","Both Sexes","52","Data tabulated by year of occurrence","Final figure, complete","2021","19504",""
"United States of America","2018","Total","Both Sexes","53","Data tabulated by year of occurrence","Final figure, complete","2021","22113",""
"United States of America","2018","Total","Both Sexes","54","Data tabulated by year of occurrence","Final figure, complete","2021","24981",""
"United States of America","2018","Total","Both Sexes","55","Data tabulated by year of occurrence","Final figure, complete","2021","27310",""
"United States of America","2018","Total","Both Sexes","55 - 59","Data tabulated by year of occurrence","Final figure, complete","2021","160963",""
"United States of America","2018","Total","Both Sexes","56","Data tabulated by year of occurrence","Final figure, complete","2021","29857",""
"United States of America","2018","Total","Both Sexes","57","Data tabulated by year of occurrence","Final figure, complete","2021","32543",""
"United States of America","2018","Total","Both Sexes","58","Data tabulated by year of occurrence","Final figure, complete","2021","34611",""
"United States of America","2018","Total","Both Sexes","59","Data tabulated by year of occurrence","Final figure, complete","2021","36642",""
"United States of America","2018","Total","Both Sexes","60","Data tabulated by year of occurrence","Final figure, complete","2021","38701",""
"United States of America","2018","Total","Both Sexes","60 - 64","Data tabulated by year of occurrence","Final figure, complete","2021","213873",""
"United States of America","2018","Total","Both Sexes","61","Data tabulated by year of occurrence","Final figure, complete","2021","41292",""
"United States of America","2018","Total","Both Sexes","62","Data tabulated by year of occurrence","Final figure, complete","2021","42834",""
"United States of America","2018","Total","Both Sexes","63","Data tabulated by year of occurrence","Final figure, complete","2021","45095",""
"United States of America","2018","Total","Both Sexes","64","Data tabulated by year of occurrence","Final figure, complete","2021","45951",""
"United States of America","2018","Total","Both Sexes","65","Data tabulated by year of occurrence","Final figure, complete","2021","47257",""
"United States of America","2018","Total","Both Sexes","65 - 69","Data tabulated by year of occurrence","Final figure, complete","2021","251246",""
"United States of America","2018","Total","Both Sexes","66","Data tabulated by year of occurrence","Final figure, complete","2021","48642",""
"United States of America","2018","Total","Both Sexes","67","Data tabulated by year of occurrence","Final figure, complete","2021","49857",""
"United States of America","2018","Total","Both Sexes","68","Data tabulated by year of occurrence","Final figure, complete","2021","51107",""
"United States of America","2018","Total","Both Sexes","69","Data tabulated by year of occurrence","Final figure, complete","2021","54383",""
"United States of America","2018","Total","Both Sexes","70","Data tabulated by year of occurrence","Final figure, complete","2021","58141",""
"United States of America","2018","Total","Both Sexes","70 - 74","Data tabulated by year of occurrence","Final figure, complete","2021","292532",""
"United States of America","2018","Total","Both Sexes","71","Data tabulated by year of occurrence","Final figure, complete","2021","63825",""
"United States of America","2018","Total","Both Sexes","72","Data tabulated by year of occurrence","Final figure, complete","2021","53943",""
"United States of America","2018","Total","Both Sexes","73","Data tabulated by year of occurrence","Final figure, complete","2021","56033",""
"United States of America","2018","Total","Both Sexes","74","Data tabulated by year of occurrence","Final figure, complete","2021","60590",""
"United States of America","2018","Total","Both Sexes","75","Data tabulated by year of occurrence","Final figure, complete","2021","66524",""
"United States of America","2018","Total","Both Sexes","75 - 79","Data tabulated by year of occurrence","Final figure, complete","2021","321745",""
"United States of America","2018","Total","Both Sexes","76","Data tabulated by year of occurrence","Final figure, complete","2021","63365",""
"United States of America","2018","Total","Both Sexes","77","Data tabulated by year of occurrence","Final figure, complete","2021","63017",""
"United States of America","2018","Total","Both Sexes","78","Data tabulated by year of occurrence","Final figure, complete","2021","63188",""
"United States of America","2018","Total","Both Sexes","79","Data tabulated by year of occurrence","Final figure, complete","2021","65651",""
"United States of America","2018","Total","Both Sexes","80","Data tabulated by year of occurrence","Final figure, complete","2021","67987",""
"United States of America","2018","Total","Both Sexes","80 - 84","Data tabulated by year of occurrence","Final figure, complete","2021","353460",""
"United States of America","2018","Total","Both Sexes","81","Data tabulated by year of occurrence","Final figure, complete","2021","68584",""
"United States of America","2018","Total","Both Sexes","82","Data tabulated by year of occurrence","Final figure, complete","2021","71290",""
"United States of America","2018","Total","Both Sexes","83","Data tabulated by year of occurrence","Final figure, complete","2021","73173",""
"United States of America","2018","Total","Both Sexes","84","Data tabulated by year of occurrence","Final figure, complete","2021","72426",""
"United States of America","2018","Total","Both Sexes","85","Data tabulated by year of occurrence","Final figure, complete","2021","75023",""
"United States of America","2018","Total","Both Sexes","85 - 89","Data tabulated by year of occurrence","Final figure, complete","2021","385116",""
"United States of America","2018","Total","Both Sexes","86","Data tabulated by year of occurrence","Final figure, complete","2021","76643",""
"United States of America","2018","Total","Both Sexes","87","Data tabulated by year of occurrence","Final figure, complete","2021","77989",""
"United States of America","2018","Total","Both Sexes","88","Data tabulated by year of occurrence","Final figure, complete","2021","79099",""
"United States of America","2018","Total","Both Sexes","89","Data tabulated by year of occurrence","Final figure, complete","2021","76362",""
"United States of America","2018","Total","Both Sexes","90","Data tabulated by year of occurrence","Final figure, complete","2021","74794",""
"United States of America","2018","Total","Both Sexes","90 - 94","Data tabulated by year of occurrence","Final figure, complete","2021","320069",""
"United States of America","2018","Total","Both Sexes","91","Data tabulated by year of occurrence","Final figure, complete","2021","70835",""
"United States of America","2018","Total","Both Sexes","92","Data tabulated by year of occurrence","Final figure, complete","2021","64200",""
"United States of America","2018","Total","Both Sexes","93","Data tabulated by year of occurrence","Final figure, complete","2021","58805",""
"United States of America","2018","Total","Both Sexes","94","Data tabulated by year of occurrence","Final figure, complete","2021","51435",""
"United States of America","2018","Total","Both Sexes","95","Data tabulated by year of occurrence","Final figure, complete","2021","43573",""
"United States of America","2018","Total","Both Sexes","95 - 99","Data tabulated by year of occurrence","Final figure, complete","2021","144846",""
"United States of America","2018","Total","Both Sexes","96","Data tabulated by year of occurrence","Final figure, complete","2021","36338",""
"United States of America","2018","Total","Both Sexes","97","Data tabulated by year of occurrence","Final figure, complete","2021","28908",""
"United States of America","2018","Total","Both Sexes","98","Data tabulated by year of occurrence","Final figure, complete","2021","21307",""
"United States of America","2018","Total","Both Sexes","99","Data tabulated by year of occurrence","Final figure, complete","2021","14720",""
"United States of America","2018","Total","Both Sexes","100 +","Data tabulated by year of occurrence","Final figure, complete","2021","30249",""
"United States of America","2018","Total","Both Sexes","Unknown","Data tabulated by year of occurrence","Final figure, complete","2021","144",""
"United States of America","2018","Total","Male","Total","Data tabulated by year of occurrence","Final figure, complete","2021","1458469",""
"United States of America","2018","Total","Male","0","Data tabulated by year of occurrence","Final figure, complete","2021","12068",""
"United States of America","2018","Total","Male","1","Data tabulated by year of occurrence","Final figure, complete","2021","831",""
"United States of America","2018","Total","Male","1 - 4","Data tabulated by year of occurrence","Final figure, complete","2021","2243",""
"United States of America","2018","Total","Male","2","Data tabulated by year of occurrence","Final figure, complete","2021","612",""
"United States of America","2018","Total","Male","3","Data tabulated by year of occurrence","Final figure, complete","2021","454",""
"United States of America","2018","Total","Male","4","Data tabulated by year of occurrence","Final figure, complete","2021","346",""
"United States of America","2018","Total","Male","5","Data tabulated by year of occurrence","Final figure, complete","2021","294",""
"United States of America","2018","Total","Male","5 - 9","Data tabulated by year of occurrence","Final figure, complete","2021","1286",""
"United States of America","2018","Total","Male","6","Data tabulated by year of occurrence","Final figure, complete","2021","248",""
"United States of America","2018","Total","Male","7","Data tabulated by year of occurrence","Final figure, complete","2021","243",""
"United States of America","2018","Total","Male","8","Data tabulated by year of occurrence","Final figure, complete","2021","236",""
"United States of America","2018","Total","Male","9","Data tabulated by year of occurrence","Final figure, complete","2021","265",""
"United States of America","2018","Total","Male","10","Data tabulated by year of occurrence","Final figure, complete","2021","249",""
"United States of America","2018","Total","Male","10 - 14","Data tabulated by year of occurrence","Final figure, complete","2021","1795",""
"United States of America","2018","Total","Male","11","Data tabulated by year of occurrence","Final figure, complete","2021","247",""
"United States of America","2018","Total","Male","12","Data tabulated by year of occurrence","Final figure, complete","2021","337",""
"United States of America","2018","Total","Male","13","Data tabulated by year of occurrence","Final figure, complete","2021","393",""
"United States of America","2018","Total","Male","14","Data tabulated by year of occurrence","Final figure, complete","2021","569",""
"United States of America","2018","Total","Male","15","Data tabulated by year of occurrence","Final figure, complete","2021","789",""
"United States of America","2018","Total","Male","15 - 19","Data tabulated by year of occurrence","Final figure, complete","2021","7380",""
"United States of America","2018","Total","Male","16","Data tabulated by year of occurrence","Final figure, complete","2021","1021",""
"United States of America","2018","Total","Male","17","Data tabulated by year of occurrence","Final figure, complete","2021","1434",""
"United States of America","2018","Total","Male","18","Data tabulated by year of occurrence","Final figure, complete","2021","1971",""
"United States of America","2018","Total","Male","19","Data tabulated by year of occurrence","Final figure, complete","2021","2165",""
"United States of America","2018","Total","Male","20","Data tabulated by year of occurrence","Final figure, complete","2021","2383",""
"United States of America","2018","Total","Male","20 - 24","Data tabulated by year of occurrence","Final figure, complete","2021","14628",""
"United States of America","2018","Total","Male","21","Data tabulated by year of occurrence","Final figure, complete","2021","2775",""
"United States of America","2018","Total","Male","22","Data tabulated by year of occurrence","Final figure, complete","2021","2950",""
"United States of America","2018","Total","Male","23","Data tabulated by year of occurrence","Final figure, complete","2021","3142",""
"United States of America","2018","Total","Male","24","Data tabulated by year of occurrence","Final figure, complete","2021","3378",""
"United States of America","2018","Total","Male","25","Data tabulated by year of occurrence","Final figure, complete","2021","3546",""
"United States of America","2018","Total","Male","25 - 29","Data tabulated by year of occurrence","Final figure, complete","2021","19629",""
"United States of America","2018","Total","Male","26","Data tabulated by year of occurrence","Final figure, complete","2021","3772",""
"United States of America","2018","Total","Male","27","Data tabulated by year of occurrence","Final figure, complete","2021","4117",""
"United States of America","2018","Total","Male","28","Data tabulated by year of occurrence","Final figure, complete","2021","4142",""
"United States of America","2018","Total","Male","29","Data tabulated by year of occurrence","Final figure, complete","2021","4052",""
"United States of America","2018","Total","Male","30","Data tabulated by year of occurrence","Final figure, complete","2021","4198",""
"United States of America","2018","Total","Male","30 - 34","Data tabulated by year of occurrence","Final figure, complete","2021","21235",""
"United States of America","2018","Total","Male","31","Data tabulated by year of occurrence","Final figure, complete","2021","4089",""
"United States of America","2018","Total","Male","32","Data tabulated by year of occurrence","Final figure, complete","2021","4235",""
"United States of America","2018","Total","Male","33","Data tabulated by year of occurrence","Final figure, complete","2021","4338",""
"United States of America","2018","Total","Male","34","Data tabulated by year of occurrence","Final figure, complete","2021","4375",""
"United States of America","2018","Total","Male","35","Data tabulated by year of occurrence","Final figure, complete","2021","4697",""
"United States of America","2018","Total","Male","35 - 39","Data tabulated by year of occurrence","Final figure, complete","2021","24523",""
"United States of America","2018","Total","Male","36","Data tabulated by year of occurrence","Final figure, complete","2021","4696",""
"United States of America","2018","Total","Male","37","Data tabulated by year of occurrence","Final figure, complete","2021","4879",""
"United States of America","2018","Total","Male","38","Data tabulated by year of occurrence","Final figure, complete","2021","5124",""
"United States of America","2018","Total","Male","39","Data tabulated by year of occurrence","Final figure, complete","2021","5127",""
"United States of America","2018","Total","Male","40","Data tabulated by year of occurrence","Final figure, complete","2021","5040",""
"United States of America","2018","Total","Male","40 - 44","Data tabulated by year of occurrence","Final figure, complete","2021","26853",""
"United States of America","2018","Total","Male","41","Data tabulated by year of occurrence","Final figure, complete","2021","5198",""
"United States of America","2018","Total","Male","42","Data tabulated by year of occurrence","Final figure, complete","2021","5196",""
"United States of America","2018","Total","Male","43","Data tabulated by year of occurrence","Final figure, complete","2021","5489",""
"United States of America","2018","Total","Male","44","Data tabulated by year of occurrence","Final figure, complete","2021","5930",""
"United States of America","2018","Total","Male","45","Data tabulated by year of occurrence","Final figure, complete","2021","6477",""
"United States of America","2018","Total","Male","45 - 49","Data tabulated by year of occurrence","Final figure, complete","2021","39969",""
"United States of America","2018","Total","Male","46","Data tabulated by year of occurrence","Final figure, complete","2021","7310",""
"United States of America","2018","Total","Male","47","Data tabulated by year of occurrence","Final figure, complete","2021","8172",""
"United States of America","2018","Total","Male","48","Data tabulated by year of occurrence","Final figure, complete","2021","8719",""
"United States of America","2018","Total","Male","49","Data tabulated by year of occurrence","Final figure, complete","2021","9291",""
"United States of America","2018","Total","Male","50","Data tabulated by year of occurrence","Final figure, complete","2021","9701",""
"United States of America","2018","Total","Male","50 - 54","Data tabulated by year of occurrence","Final figure, complete","2021","61061",""
"United States of America","2018","Total","Male","51","Data tabulated by year of occurrence","Final figure, complete","2021","10605",""
"United States of America","2018","Total","Male","52","Data tabulated by year of occurrence","Final figure, complete","2021","11936",""
"United States of America","2018","Total","Male","53","Data tabulated by year of occurrence","Final figure, complete","2021","13554",""
"United States of America","2018","Total","Male","54","Data tabulated by year of occurrence","Final figure, complete","2021","15265",""
"United States of America","2018","Total","Male","55","Data tabulated by year of occurrence","Final figure, complete","2021","16734",""
"United States of America","2018","Total","Male","55 - 59","Data tabulated by year of occurrence","Final figure, complete","2021","98261",""
"United States of America","2018","Total","Male","56","Data tabulated by year of occurrence","Final figure, complete","2021","18158",""
"United States of America","2018","Total","Male","57","Data tabulated by year of occurrence","Final figure, complete","2021","19889",""
"United States of America","2018","Total","Male","58","Data tabulated by year of occurrence","Final figure, complete","2021","21133",""
"United States of America","2018","Total","Male","59","Data tabulated by year of occurrence","Final figure, complete","2021","22347",""
"United States of America","2018","Total","Male","60","Data tabulated by year of occurrence","Final figure, complete","2021","23537",""
"United States of America","2018","Total","Male","60 - 64","Data tabulated by year of occurrence","Final figure, complete","2021","130012",""
"United States of America","2018","Total","Male","61","Data tabulated by year of occurrence","Final figure, complete","2021","25083",""
"United States of America","2018","Total","Male","62","Data tabulated by year of occurrence","Final figure, complete","2021","26097",""
"United States of America","2018","Total","Male","63","Data tabulated by year of occurrence","Final figure, complete","2021","27437",""
"United States of America","2018","Total","Male","64","Data tabulated by year of occurrence","Final figure, complete","2021","27858",""
"United States of America","2018","Total","Male","65","Data tabulated by year of occurrence","Final figure, complete","2021","28364",""
"United States of America","2018","Total","Male","65 - 69","Data tabulated by year of occurrence","Final figure, complete","2021","148548",""
"United States of America","2018","Total","Male","66","Data tabulated by year of occurrence","Final figure, complete","2021","29154",""
"United States of America","2018","Total","Male","67","Data tabulated by year of occurrence","Final figure, complete","2021","29459",""
"United States of America","2018","Total","Male","68","Data tabulated by year of occurrence","Final figure, complete","2021","29869",""
"United States of America","2018","Total","Male","69","Data tabulated by year of occurrence","Final figure, complete","2021","31702",""
"United States of America","2018","Total","Male","70","Data tabulated by year of occurrence","Final figure, complete","2021","33290",""
"United States of America","2018","Total","Male","70 - 74","Data tabulated by year of occurrence","Final figure, complete","2021","164363",""
"United States of America","2018","Total","Male","71","Data tabulated by year of occurrence","Final figure, complete","2021","36251",""
"United States of America","2018","Total","Male","72","Data tabulated by year of occurrence","Final figure, complete","2021","30308",""
"United States of America","2018","Total","Male","73","Data tabulated by year of occurrence","Final figure, complete","2021","31179",""
"United States of America","2018","Total","Male","74","Data tabulated by year of occurrence","Final figure, complete","2021","33335",""
"United States of America","2018","Total","Male","75","Data tabulated by year of occurrence","Final figure, complete","2021","36291",""
"United States of America","2018","Total","Male","75 - 79","Data tabulated by year of occurrence","Final figure, complete","2021","171972",""
"United States of America","2018","Total","Male","76","Data tabulated by year of occurrence","Final figure, complete","2021","34251",""
"United States of America","2018","Total","Male","77","Data tabulated by year of occurrence","Final figure, complete","2021","33845",""
"United States of America","2018","Total","Male","78","Data tabulated by year of occurrence","Final figure, complete","2021","33257",""
"United States of America","2018","Total","Male","79","Data tabulated by year of occurrence","Final figure, complete","2021","34328",""
"United States of America","2018","Total","Male","80","Data tabulated by year of occurrence","Final figure, complete","2021","35018",""
"United States of America","2018","Total","Male","80 - 84","Data tabulated by year of occurrence","Final figure, complete","2021","175216",""
"United States of America","2018","Total","Male","81","Data tabulated by year of occurrence","Final figure, complete","2021","34624",""
"United States of America","2018","Total","Male","82","Data tabulated by year of occurrence","Final figure, complete","2021","35372",""
"United States of America","2018","Total","Male","83","Data tabulated by year of occurrence","Final figure, complete","2021","35491",""
"United States of America","2018","Total","Male","84","Data tabulated by year of occurrence","Final figure, complete","2021","34711",""
"United States of America","2018","Total","Male","85","Data tabulated by year of occurrence","Final figure, complete","2021","35113",""
"United States of America","2018","Total","Male","85 - 89","Data tabulated by year of occurrence","Final figure, complete","2021","170999",""
"United States of America","2018","Total","Male","86","Data tabulated by year of occurrence","Final figure, complete","2021","35139",""
"United States of America","2018","Total","Male","87","Data tabulated by year of occurrence","Final figure, complete","2021","34673",""
"United States of America","2018","Total","Male","88","Data tabulated by year of occurrence","Final figure, complete","2021","34258",""
"United States of America","2018","Total","Male","89","Data tabulated by year of occurrence","Final figure, complete","2021","31816",""
"United States of America","2018","Total","Male","90","Data tabulated by year of occurrence","Final figure, complete","2021","29999",""
"United States of America","2018","Total","Male","90 - 94","Data tabulated by year of occurrence","Final figure, complete","2021","118804",""
"United States of America","2018","Total","Male","91","Data tabulated by year of occurrence","Final figure, complete","2021","27236",""
"United States of America","2018","Total","Male","92","Data tabulated by year of occurrence","Final figure, complete","2021","23641",""
"United States of America","2018","Total","Male","93","Data tabulated by year of occurrence","Final figure, complete","2021","20766",""
"United States of America","2018","Total","Male","94","Data tabulated by year of occurrence","Final figure, complete","2021","17162",""
"United States of America","2018","Total","Male","95","Data tabulated by year of occurrence","Final figure, complete","2021","13731",""
"United States of America","2018","Total","Male","95 - 99","Data tabulated by year of occurrence","Final figure, complete","2021","41820",""
"United States of America","2018","Total","Male","96","Data tabulated by year of occurrence","Final figure, complete","2021","10958",""
"United States of America","2018","Total","Male","97","Data tabulated by year of occurrence","Final figure, complete","2021","8084",""
"United States of America","2018","Total","Male","98","Data tabulated by year of occurrence","Final figure, complete","2021","5564",""
"United States of America","2018","Total","Male","99","Data tabulated by year of occurrence","Final figure, complete","2021","3483",""
"United States of America","2018","Total","Male","100 +","Data tabulated by year of occurrence","Final figure, complete","2021","5695",""
"United States of America","2018","Total","Male","Unknown","Data tabulated by year of occurrence","Final figure, complete","2021","109",""
"United States of America","2018","Total","Female","Total","Data tabulated by year of occurrence","Final figure, complete","2021","1380736",""
"United States of America","2018","Total","Female","0","Data tabulated by year of occurrence","Final figure, complete","2021","9399",""
"United States of America","2018","Total","Female","1","Data tabulated by year of occurrence","Final figure, complete","2021","617",""
"United States of America","2018","Total","Female","1 - 4","Data tabulated by year of occurrence","Final figure, complete","2021","1587",""
"United States of America","2018","Total","Female","2","Data tabulated by year of occurrence","Final figure, complete","2021","435",""
"United States of America","2018","Total","Female","3","Data tabulated by year of occurrence","Final figure, complete","2021","291",""
"United States of America","2018","Total","Female","4","Data tabulated by year of occurrence","Final figure, complete","2021","244",""
"United States of America","2018","Total","Female","5","Data tabulated by year of occurrence","Final figure, complete","2021","230",""
"United States of America","2018","Total","Female","5 - 9","Data tabulated by year of occurrence","Final figure, complete","2021","1044",""
"United States of America","2018","Total","Female","6","Data tabulated by year of occurrence","Final figure, complete","2021","212",""
"United States of America","2018","Total","Female","7","Data tabulated by year of occurrence","Final figure, complete","2021","176",""
"United States of America","2018","Total","Female","8","Data tabulated by year of occurrence","Final figure, complete","2021","221",""
"United States of America","2018","Total","Female","9","Data tabulated by year of occurrence","Final figure, complete","2021","205",""
"United States of America","2018","Total","Female","10","Data tabulated by year of occurrence","Final figure, complete","2021","222",""
"United States of America","2018","Total","Female","10 - 14","Data tabulated by year of occurrence","Final figure, complete","2021","1325",""
"United States of America","2018","Total","Female","11","Data tabulated by year of occurrence","Final figure, complete","2021","247",""
"United States of America","2018","Total","Female","12","Data tabulated by year of occurrence","Final figure, complete","2021","252",""
"United States of America","2018","Total","Female","13","Data tabulated by year of occurrence","Final figure, complete","2021","283",""
"United States of America","2018","Total","Female","14","Data tabulated by year of occurrence","Final figure, complete","2021","321",""
"United States of America","2018","Total","Female","15","Data tabulated by year of occurrence","Final figure, complete","2021","397",""
"United States of America","2018","Total","Female","15 - 19","Data tabulated by year of occurrence","Final figure, complete","2021","3000",""
"United States of America","2018","Total","Female","16","Data tabulated by year of occurrence","Final figure, complete","2021","472",""
"United States of America","2018","Total","Female","17","Data tabulated by year of occurrence","Final figure, complete","2021","594",""
"United States of America","2018","Total","Female","18","Data tabulated by year of occurrence","Final figure, complete","2021","730",""
"United States of America","2018","Total","Female","19","Data tabulated by year of occurrence","Final figure, complete","2021","807",""
"United States of America","2018","Total","Female","20","Data tabulated by year of occurrence","Final figure, complete","2021","890",""
"United States of America","2018","Total","Female","20 - 24","Data tabulated by year of occurrence","Final figure, complete","2021","5146",""
"United States of America","2018","Total","Female","21","Data tabulated by year of occurrence","Final figure, complete","2021","946",""
"United States of America","2018","Total","Female","22","Data tabulated by year of occurrence","Final figure, complete","2021","1010",""
"United States of America","2018","Total","Female","23","Data tabulated by year of occurrence","Final figure, complete","2021","1110",""
"United States of America","2018","Total","Female","24","Data tabulated by year of occurrence","Final figure, complete","2021","1190",""
"United States of America","2018","Total","Female","25","Data tabulated by year of occurrence","Final figure, complete","2021","1298",""
"United States of America","2018","Total","Female","25 - 29","Data tabulated by year of occurrence","Final figure, complete","2021","7832",""
"United States of America","2018","Total","Female","26","Data tabulated by year of occurrence","Final figure, complete","2021","1458",""
"United States of America","2018","Total","Female","27","Data tabulated by year of occurrence","Final figure, complete","2021","1582",""
"United States of America","2018","Total","Female","28","Data tabulated by year of occurrence","Final figure, complete","2021","1687",""
"United States of America","2018","Total","Female","29","Data tabulated by year of occurrence","Final figure, complete","2021","1807",""
"United States of America","2018","Total","Female","30","Data tabulated by year of occurrence","Final figure, complete","2021","1902",""
"United States of America","2018","Total","Female","30 - 34","Data tabulated by year of occurrence","Final figure, complete","2021","10148",""
"United States of America","2018","Total","Female","31","Data tabulated by year of occurrence","Final figure, complete","2021","1870",""
"United States of America","2018","Total","Female","32","Data tabulated by year of occurrence","Final figure, complete","2021","2064",""
"United States of America","2018","Total","Female","33","Data tabulated by year of occurrence","Final figure, complete","2021","2140",""
"United States of America","2018","Total","Female","34","Data tabulated by year of occurrence","Final figure, complete","2021","2172",""
"United States of America","2018","Total","Female","35","Data tabulated by year of occurrence","Final figure, complete","2021","2393",""
"United States of America","2018","Total","Female","35 - 39","Data tabulated by year of occurrence","Final figure, complete","2021","13094",""
"United States of America","2018","Total","Female","36","Data tabulated by year of occurrence","Final figure, complete","2021","2509",""
"United States of America","2018","Total","Female","37","Data tabulated by year of occurrence","Final figure, complete","2021","2584",""
"United States of America","2018","Total","Female","38","Data tabulated by year of occurrence","Final figure, complete","2021","2711",""
"United States of America","2018","Total","Female","39","Data tabulated by year of occurrence","Final figure, complete","2021","2897",""
"United States of America","2018","Total","Female","40","Data tabulated by year of occurrence","Final figure, complete","2021","2867",""
"United States of America","2018","Total","Female","40 - 44","Data tabulated by year of occurrence","Final figure, complete","2021","15910",""
"United States of America","2018","Total","Female","41","Data tabulated by year of occurrence","Final figure, complete","2021","2987",""
"United States of America","2018","Total","Female","42","Data tabulated by year of occurrence","Final figure, complete","2021","3097",""
"United States of America","2018","Total","Female","43","Data tabulated by year of occurrence","Final figure, complete","2021","3413",""
"United States of America","2018","Total","Female","44","Data tabulated by year of occurrence","Final figure, complete","2021","3546",""
"United States of America","2018","Total","Female","45","Data tabulated by year of occurrence","Final figure, complete","2021","4032",""
"United States of America","2018","Total","Female","45 - 49","Data tabulated by year of occurrence","Final figure, complete","2021","24904",""
"United States of America","2018","Total","Female","46","Data tabulated by year of occurrence","Final figure, complete","2021","4615",""
"United States of America","2018","Total","Female","47","Data tabulated by year of occurrence","Final figure, complete","2021","5077",""
"United States of America","2018","Total","Female","48","Data tabulated by year of occurrence","Final figure, complete","2021","5463",""
"United States of America","2018","Total","Female","49","Data tabulated by year of occurrence","Final figure, complete","2021","5717",""
"United States of America","2018","Total","Female","50","Data tabulated by year of occurrence","Final figure, complete","2021","6122",""
"United States of America","2018","Total","Female","50 - 54","Data tabulated by year of occurrence","Final figure, complete","2021","38903",""
"United States of America","2018","Total","Female","51","Data tabulated by year of occurrence","Final figure, complete","2021","6938",""
"United States of America","2018","Total","Female","52","Data tabulated by year of occurrence","Final figure, complete","2021","7568",""
"United States of America","2018","Total","Female","53","Data tabulated by year of occurrence","Final figure, complete","2021","8559",""
"United States of America","2018","Total","Female","54","Data tabulated by year of occurrence","Final figure, complete","2021","9716",""
"United States of America","2018","Total","Female","55","Data tabulated by year of occurrence","Final figure, complete","2021","10576",""
"United States of America","2018","Total","Female","55 - 59","Data tabulated by year of occurrence","Final figure, complete","2021","62702",""
"United States of America","2018","Total","Female","56","Data tabulated by year of occurrence","Final figure, complete","2021","11699",""
"United States of America","2018","Total","Female","57","Data tabulated by year of occurrence","Final figure, complete","2021","12654",""
"United States of America","2018","Total","Female","58","Data tabulated by year of occurrence","Final figure, complete","2021","13478",""
"United States of America","2018","Total","Female","59","Data tabulated by year of occurrence","Final figure, complete","2021","14295",""
"United States of America","2018","Total","Female","60","Data tabulated by year of occurrence","Final figure, complete","2021","15164",""
"United States of America","2018","Total","Female","60 - 64","Data tabulated by year of occurrence","Final figure, complete","2021","83861",""
"United States of America","2018","Total","Female","61","Data tabulated by year of occurrence","Final figure, complete","2021","16209",""
"United States of America","2018","Total","Female","62","Data tabulated by year of occurrence","Final figure, complete","2021","16737",""
